id,family_id,split,style,question,intent,skill,entities,expected_action,backend_sources,response_strategy,must_do,must_not,clarification_question,notes
AC_SIZE_001-17,AC_SIZE_001,train,no_accent,20m2 lap 9000 BTU co du khong?,AIR_CONDITIONER_SIZING,AIR_CONDITIONER_SIZING,"{""area_m2"": ""extract"", ""room_type"": ""BEDROOM_if_present"", ""dimensions"": ""extract_if_present""}",CALCULATE_THEN_SEARCH,"[""SKILL_RULES"", ""PRODUCT_DB""]",ADVICE_WITH_PRODUCTS,"[""Calculate sizing before product search."", ""For normal conditions, 20 m² should map around the 12,000 BTU commercial class under the configured rule."", ""Mention important heat-load caveat briefly."", ""Optionally retrieve 3-5 matching real products.""]","[""Do not invent product, price, stock, promotion, ranking or specification."", ""Use only verified backend/system data for factual commerce claims."", ""Do not directly search and recommend 9,000 BTU products before sizing.""]",,
AC_SIZE_001-18,AC_SIZE_001,train,slang,20m2 lắp 9000 btu có đủ ko?,AIR_CONDITIONER_SIZING,AIR_CONDITIONER_SIZING,"{""area_m2"": ""extract"", ""room_type"": ""BEDROOM_if_present"", ""dimensions"": ""extract_if_present""}",CALCULATE_THEN_SEARCH,"[""SKILL_RULES"", ""PRODUCT_DB""]",ADVICE_WITH_PRODUCTS,"[""Calculate sizing before product search."", ""For normal conditions, 20 m² should map around the 12,000 BTU commercial class under the configured rule."", ""Mention important heat-load caveat briefly."", ""Optionally retrieve 3-5 matching real products.""]","[""Do not invent product, price, stock, promotion, ranking or specification."", ""Use only verified backend/system data for factual commerce claims."", ""Do not directly search and recommend 9,000 BTU products before sizing.""]",,
AC_HEAT_001-01,AC_HEAT_001,train,natural,Phòng 20m2 hướng Tây thì dùng điều hòa bao nhiêu BTU?,AIR_CONDITIONER_HEAT_LOAD,AIR_CONDITIONER_SIZING,"{""area_m2"": ""extract"", ""direction"": ""extract_if_present"", ""top_floor"": ""extract_if_present"", ""people"": ""extract_if_present"", ""room_type"": ""extract"", ""heat_sources"": ""extract_if_present""}",CALCULATE_WITH_HEAT_LOAD_THEN_SEARCH,"[""SKILL_RULES"", ""PRODUCT_DB""]",ADVICE_WITH_PRODUCTS,"[""Increase heat-load estimate based on configured deterministic rules.""]","[""Do not invent product, price, stock, promotion, ranking or specification."", ""Use only verified backend/system data for factual commerce claims."", ""Do not let LLM invent sizing math.""]",,
AC_HEAT_001-02,AC_HEAT_001,train,no_accent,Phong 20m2 huong Tay thi dung dieu hoa bao nhieu BTU?,AIR_CONDITIONER_HEAT_LOAD,AIR_CONDITIONER_SIZING,"{""area_m2"": ""extract"", ""direction"": ""extract_if_present"", ""top_floor"": ""extract_if_present"", ""people"": ""extract_if_present"", ""room_type"": ""extract"", ""heat_sources"": ""extract_if_present""}",CALCULATE_WITH_HEAT_LOAD_THEN_SEARCH,"[""SKILL_RULES"", ""PRODUCT_DB""]",ADVICE_WITH_PRODUCTS,"[""Increase heat-load estimate based on configured deterministic rules.""]","[""Do not invent product, price, stock, promotion, ranking or specification."", ""Use only verified backend/system data for factual commerce claims."", ""Do not let LLM invent sizing math.""]",,
AC_HEAT_001-03,AC_HEAT_001,train,slang,phong 20m2 hướng tây thì dùng dieu hoa bn btu?,AIR_CONDITIONER_HEAT_LOAD,AIR_CONDITIONER_SIZING,"{""area_m2"": ""extract"", ""direction"": ""extract_if_present"", ""top_floor"": ""extract_if_present"", ""people"": ""extract_if_present"", ""room_type"": ""extract"", ""heat_sources"": ""extract_if_present""}",CALCULATE_WITH_HEAT_LOAD_THEN_SEARCH,"[""SKILL_RULES"", ""PRODUCT_DB""]",ADVICE_WITH_PRODUCTS,"[""Increase heat-load estimate based on configured deterministic rules.""]","[""Do not invent product, price, stock, promotion, ranking or specification."", ""Use only verified backend/system data for factual commerce claims."", ""Do not let LLM invent sizing math.""]",,
AC_HEAT_001-04,AC_HEAT_001,train,natural,Phòng 18m² tầng áp mái nên dùng máy bao nhiêu ngựa?,AIR_CONDITIONER_HEAT_LOAD,AIR_CONDITIONER_SIZING,"{""area_m2"": ""extract"", ""direction"": ""extract_if_present"", ""top_floor"": ""extract_if_present"", ""people"": ""extract_if_present"", ""room_type"": ""extract"", ""heat_sources"": ""extract_if_present""}",CALCULATE_WITH_HEAT_LOAD_THEN_SEARCH,"[""SKILL_RULES"", ""PRODUCT_DB""]",ADVICE_WITH_PRODUCTS,"[""Increase heat-load estimate based on configured deterministic rules.""]","[""Do not invent product, price, stock, promotion, ranking or specification."", ""Use only verified backend/system data for factual commerce claims."", ""Do not let LLM invent sizing math.""]",,
AC_HEAT_001-05,AC_HEAT_001,train,no_accent,Phong 18m² tang ap mai nen dung may bao nhieu ngua?,AIR_CONDITIONER_HEAT_LOAD,AIR_CONDITIONER_SIZING,"{""area_m2"": ""extract"", ""direction"": ""extract_if_present"", ""top_floor"": ""extract_if_present"", ""people"": ""extract_if_present"", ""room_type"": ""extract"", ""heat_sources"": ""extract_if_present""}",CALCULATE_WITH_HEAT_LOAD_THEN_SEARCH,"[""SKILL_RULES"", ""PRODUCT_DB""]",ADVICE_WITH_PRODUCTS,"[""Increase heat-load estimate based on configured deterministic rules.""]","[""Do not invent product, price, stock, promotion, ranking or specification."", ""Use only verified backend/system data for factual commerce claims."", ""Do not let LLM invent sizing math.""]",,
AC_HEAT_001-06,AC_HEAT_001,train,slang,phong 18m² tầng áp mái nên dùng máy bn ngựa?,AIR_CONDITIONER_HEAT_LOAD,AIR_CONDITIONER_SIZING,"{""area_m2"": ""extract"", ""direction"": ""extract_if_present"", ""top_floor"": ""extract_if_present"", ""people"": ""extract_if_present"", ""room_type"": ""extract"", ""heat_sources"": ""extract_if_present""}",CALCULATE_WITH_HEAT_LOAD_THEN_SEARCH,"[""SKILL_RULES"", ""PRODUCT_DB""]",ADVICE_WITH_PRODUCTS,"[""Increase heat-load estimate based on configured deterministic rules.""]","[""Do not invent product, price, stock, promotion, ranking or specification."", ""Use only verified backend/system data for factual commerce claims."", ""Do not let LLM invent sizing math.""]",,
AC_HEAT_001-07,AC_HEAT_001,train,natural,Phòng 20m2 nhiều kính thì 12000 BTU đủ không?,AIR_CONDITIONER_HEAT_LOAD,AIR_CONDITIONER_SIZING,"{""area_m2"": ""extract"", ""direction"": ""extract_if_present"", ""top_floor"": ""extract_if_present"", ""people"": ""extract_if_present"", ""room_type"": ""extract"", ""heat_sources"": ""extract_if_present""}",CALCULATE_WITH_HEAT_LOAD_THEN_SEARCH,"[""SKILL_RULES"", ""PRODUCT_DB""]",ADVICE_WITH_PRODUCTS,"[""Increase heat-load estimate based on configured deterministic rules.""]","[""Do not invent product, price, stock, promotion, ranking or specification."", ""Use only verified backend/system data for factual commerce claims."", ""Do not let LLM invent sizing math.""]",,
AC_HEAT_001-08,AC_HEAT_001,train,no_accent,Phong 20m2 nhieu kinh thi 12000 BTU du khong?,AIR_CONDITIONER_HEAT_LOAD,AIR_CONDITIONER_SIZING,"{""area_m2"": ""extract"", ""direction"": ""extract_if_present"", ""top_floor"": ""extract_if_present"", ""people"": ""extract_if_present"", ""room_type"": ""extract"", ""heat_sources"": ""extract_if_present""}",CALCULATE_WITH_HEAT_LOAD_THEN_SEARCH,"[""SKILL_RULES"", ""PRODUCT_DB""]",ADVICE_WITH_PRODUCTS,"[""Increase heat-load estimate based on configured deterministic rules.""]","[""Do not invent product, price, stock, promotion, ranking or specification."", ""Use only verified backend/system data for factual commerce claims."", ""Do not let LLM invent sizing math.""]",,
AC_HEAT_001-09,AC_HEAT_001,train,slang,phong 20m2 nhiều kính thì 12000 btu đủ ko?,AIR_CONDITIONER_HEAT_LOAD,AIR_CONDITIONER_SIZING,"{""area_m2"": ""extract"", ""direction"": ""extract_if_present"", ""top_floor"": ""extract_if_present"", ""people"": ""extract_if_present"", ""room_type"": ""extract"", ""heat_sources"": ""extract_if_present""}",CALCULATE_WITH_HEAT_LOAD_THEN_SEARCH,"[""SKILL_RULES"", ""PRODUCT_DB""]",ADVICE_WITH_PRODUCTS,"[""Increase heat-load estimate based on configured deterministic rules.""]","[""Do not invent product, price, stock, promotion, ranking or specification."", ""Use only verified backend/system data for factual commerce claims."", ""Do not let LLM invent sizing math.""]",,
AC_HEAT_001-10,AC_HEAT_001,train,natural,Phòng khách 25m2 có 4 người thường xuyên thì công suất nào?,AIR_CONDITIONER_HEAT_LOAD,AIR_CONDITIONER_SIZING,"{""area_m2"": ""extract"", ""direction"": ""extract_if_present"", ""top_floor"": ""extract_if_present"", ""people"": ""extract_if_present"", ""room_type"": ""extract"", ""heat_sources"": ""extract_if_present""}",CALCULATE_WITH_HEAT_LOAD_THEN_SEARCH,"[""SKILL_RULES"", ""PRODUCT_DB""]",ADVICE_WITH_PRODUCTS,"[""Increase heat-load estimate based on configured deterministic rules.""]","[""Do not invent product, price, stock, promotion, ranking or specification."", ""Use only verified backend/system data for factual commerce claims."", ""Do not let LLM invent sizing math.""]",,
AC_HEAT_001-11,AC_HEAT_001,train,no_accent,Phong khach 25m2 co 4 nguoi thuong xuyen thi cong suat nao?,AIR_CONDITIONER_HEAT_LOAD,AIR_CONDITIONER_SIZING,"{""area_m2"": ""extract"", ""direction"": ""extract_if_present"", ""top_floor"": ""extract_if_present"", ""people"": ""extract_if_present"", ""room_type"": ""extract"", ""heat_sources"": ""extract_if_present""}",CALCULATE_WITH_HEAT_LOAD_THEN_SEARCH,"[""SKILL_RULES"", ""PRODUCT_DB""]",ADVICE_WITH_PRODUCTS,"[""Increase heat-load estimate based on configured deterministic rules.""]","[""Do not invent product, price, stock, promotion, ranking or specification."", ""Use only verified backend/system data for factual commerce claims."", ""Do not let LLM invent sizing math.""]",,
AC_HEAT_001-12,AC_HEAT_001,train,slang,phong khách 25m2 có 4 người thường xuyên thì công suất nào?,AIR_CONDITIONER_HEAT_LOAD,AIR_CONDITIONER_SIZING,"{""area_m2"": ""extract"", ""direction"": ""extract_if_present"", ""top_floor"": ""extract_if_present"", ""people"": ""extract_if_present"", ""room_type"": ""extract"", ""heat_sources"": ""extract_if_present""}",CALCULATE_WITH_HEAT_LOAD_THEN_SEARCH,"[""SKILL_RULES"", ""PRODUCT_DB""]",ADVICE_WITH_PRODUCTS,"[""Increase heat-load estimate based on configured deterministic rules.""]","[""Do not invent product, price, stock, promotion, ranking or specification."", ""Use only verified backend/system data for factual commerce claims."", ""Do not let LLM invent sizing math.""]",,
AC_HEAT_001-13,AC_HEAT_001,train,natural,Phòng khách thông bếp 30m2 nên lắp điều hòa bao nhiêu?,AIR_CONDITIONER_HEAT_LOAD,AIR_CONDITIONER_SIZING,"{""area_m2"": ""extract"", ""direction"": ""extract_if_present"", ""top_floor"": ""extract_if_present"", ""people"": ""extract_if_present"", ""room_type"": ""extract"", ""heat_sources"": ""extract_if_present""}",CALCULATE_WITH_HEAT_LOAD_THEN_SEARCH,"[""SKILL_RULES"", ""PRODUCT_DB""]",ADVICE_WITH_PRODUCTS,"[""Increase heat-load estimate based on configured deterministic rules.""]","[""Do not invent product, price, stock, promotion, ranking or specification."", ""Use only verified backend/system data for factual commerce claims."", ""Do not let LLM invent sizing math.""]",,
AC_HEAT_001-14,AC_HEAT_001,train,no_accent,Phong khach thong bep 30m2 nen lap dieu hoa bao nhieu?,AIR_CONDITIONER_HEAT_LOAD,AIR_CONDITIONER_SIZING,"{""area_m2"": ""extract"", ""direction"": ""extract_if_present"", ""top_floor"": ""extract_if_present"", ""people"": ""extract_if_present"", ""room_type"": ""extract"", ""heat_sources"": ""extract_if_present""}",CALCULATE_WITH_HEAT_LOAD_THEN_SEARCH,"[""SKILL_RULES"", ""PRODUCT_DB""]",ADVICE_WITH_PRODUCTS,"[""Increase heat-load estimate based on configured deterministic rules.""]","[""Do not invent product, price, stock, promotion, ranking or specification."", ""Use only verified backend/system data for factual commerce claims."", ""Do not let LLM invent sizing math.""]",,
AC_HEAT_001-15,AC_HEAT_001,train,slang,phong khách thông bếp 30m2 nên lắp dieu hoa bn?,AIR_CONDITIONER_HEAT_LOAD,AIR_CONDITIONER_SIZING,"{""area_m2"": ""extract"", ""direction"": ""extract_if_present"", ""top_floor"": ""extract_if_present"", ""people"": ""extract_if_present"", ""room_type"": ""extract"", ""heat_sources"": ""extract_if_present""}",CALCULATE_WITH_HEAT_LOAD_THEN_SEARCH,"[""SKILL_RULES"", ""PRODUCT_DB""]",ADVICE_WITH_PRODUCTS,"[""Increase heat-load estimate based on configured deterministic rules.""]","[""Do not invent product, price, stock, promotion, ranking or specification."", ""Use only verified backend/system data for factual commerce claims."", ""Do not let LLM invent sizing math.""]",,
AC_USAGE_001-01,AC_USAGE_001,train,natural,Phòng ngủ nên mua điều hòa loại nào chạy êm?,AIR_CONDITIONER_USAGE_ADVICE,AIR_CONDITIONER_ADVISOR,"{""priorities"": ""extract"", ""budget"": ""extract_if_present"", ""household"": ""extract_if_present""}",EXTRACT_REQUIREMENTS_AND_FILTER,"[""PRODUCT_DB"", ""KNOWLEDGE_DB""]",ADVICE_WITH_PRODUCTS,"[""Translate needs into verifiable attributes before product search.""]","[""Do not invent product, price, stock, promotion, ranking or specification."", ""Use only verified backend/system data for factual commerce claims.""]",,
AC_USAGE_001-02,AC_USAGE_001,train,no_accent,Phong ngu nen mua dieu hoa loai nao chay em?,AIR_CONDITIONER_USAGE_ADVICE,AIR_CONDITIONER_ADVISOR,"{""priorities"": ""extract"", ""budget"": ""extract_if_present"", ""household"": ""extract_if_present""}",EXTRACT_REQUIREMENTS_AND_FILTER,"[""PRODUCT_DB"", ""KNOWLEDGE_DB""]",ADVICE_WITH_PRODUCTS,"[""Translate needs into verifiable attributes before product search.""]","[""Do not invent product, price, stock, promotion, ranking or specification."", ""Use only verified backend/system data for factual commerce claims.""]",,
AC_USAGE_001-03,AC_USAGE_001,train,slang,phong ngủ nên mua dieu hoa loại nào chạy êm?,AIR_CONDITIONER_USAGE_ADVICE,AIR_CONDITIONER_ADVISOR,"{""priorities"": ""extract"", ""budget"": ""extract_if_present"", ""household"": ""extract_if_present""}",EXTRACT_REQUIREMENTS_AND_FILTER,"[""PRODUCT_DB"", ""KNOWLEDGE_DB""]",ADVICE_WITH_PRODUCTS,"[""Translate needs into verifiable attributes before product search.""]","[""Do not invent product, price, stock, promotion, ranking or specification."", ""Use only verified backend/system data for factual commerce claims.""]",,
AC_USAGE_001-04,AC_USAGE_001,train,natural,Nhà có trẻ nhỏ nên chọn điều hòa có tính năng gì?,AIR_CONDITIONER_USAGE_ADVICE,AIR_CONDITIONER_ADVISOR,"{""priorities"": ""extract"", ""budget"": ""extract_if_present"", ""household"": ""extract_if_present""}",EXTRACT_REQUIREMENTS_AND_FILTER,"[""PRODUCT_DB"", ""KNOWLEDGE_DB""]",ADVICE_WITH_PRODUCTS,"[""Translate needs into verifiable attributes before product search.""]","[""Do not invent product, price, stock, promotion, ranking or specification."", ""Use only verified backend/system data for factual commerce claims.""]",,
AC_USAGE_001-05,AC_USAGE_001,train,no_accent,Nha co tre nho nen chon dieu hoa co tinh nang gi?,AIR_CONDITIONER_USAGE_ADVICE,AIR_CONDITIONER_ADVISOR,"{""priorities"": ""extract"", ""budget"": ""extract_if_present"", ""household"": ""extract_if_present""}",EXTRACT_REQUIREMENTS_AND_FILTER,"[""PRODUCT_DB"", ""KNOWLEDGE_DB""]",ADVICE_WITH_PRODUCTS,"[""Translate needs into verifiable attributes before product search.""]","[""Do not invent product, price, stock, promotion, ranking or specification."", ""Use only verified backend/system data for factual commerce claims.""]",,
